evidence_id,evidence_family,evidence_level,evidence_status,source_relative_id,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,upstream_first_break_direction,upstream_first_break_mode,first_break_direction,first_break_mode,direction_mode_match_to_relation,break_bar_time_utc,break_bar_open,break_bar_high,break_bar_low,break_bar_close,or_break_edge_value,ib_same_side_edge_value,break_trigger_price,break_trigger_source,same_side_gap_to_ib_before_break,ib_same_side_cross_confirmed,ib_same_side_cross_direction,ib_same_side_cross_distance,requires_break_price_for_ib_confirmation_before,requires_break_price_for_ib_confirmation_after,evidence_scope,width_error_day
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-14|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-14|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-14,60,30,up,close,up,close,1,2026-04-14T07:53:00Z,1.17688,1.17699,1.17687,1.17695,1.17693,1.17699,1.17695,close,0.00006,0,up,-0.00004,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-14|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-14|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-14,60,30,up,close,up,close,1,2026-04-14T14:06:00Z,1.17972,1.18005,1.17971,1.18002,1.17982,1.18020,1.18002,close,0.00038,0,up,-0.00018,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-15|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-15|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-15,60,30,up,close,up,close,1,2026-04-15T07:35:00Z,1.1789,1.17896,1.1789,1.17895,1.17892,1.17896,1.17895,close,0.00004,0,up,-0.00001,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-15|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-15|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-15,60,30,up,wick,up,wick,1,2026-04-15T14:46:00Z,1.1777,1.17843,1.1773500000000001,1.1773500000000001,1.17835,1.17835,1.17843,high,0.00000,1,up,0.00008,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-16|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-16|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-16,60,30,down,wick,down,wick,1,2026-04-16T07:40:00Z,1.18112,1.18113,1.18102,1.18103,1.18103,1.18082,1.18102,low,0.00021,0,down,-0.00020,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-16|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-16|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-16,60,30,up,close,up,close,1,2026-04-16T14:00:00Z,1.17798,1.17817,1.17798,1.17816,1.17802,1.17887,1.17816,close,0.00085,0,up,-0.00071,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-17|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-17|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-17,60,30,down,wick,down,wick,1,2026-04-17T07:40:00Z,1.17821,1.17821,1.17815,1.1782,1.17816,1.17815,1.17815,low,0.00001,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-17|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-17|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-17,60,30,up,wick,up,wick,1,2026-04-17T14:10:00Z,1.17953,1.17963,1.17951,1.17951,1.17959,1.17987,1.17963,high,0.00028,0,up,-0.00024,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-20|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-20|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-20,60,30,down,wick,down,wick,1,2026-04-20T07:32:00Z,1.17578,1.17578,1.17569,1.17572,1.17571,1.17563,1.17569,low,0.00008,0,down,-0.00006,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-20|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-20|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-20,60,30,up,wick,up,wick,1,2026-04-20T14:02:00Z,1.1770100000000001,1.17715,1.17698,1.1770100000000001,1.17713,1.17747,1.17715,high,0.00034,0,up,-0.00032,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-21|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-21|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-21,60,30,up,close,up,close,1,2026-04-21T07:40:00Z,1.17755,1.17767,1.17755,1.17767,1.17765,1.17767,1.17767,close,0.00002,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-21|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-21|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-21,60,30,up,wick,up,wick,1,2026-04-21T14:00:00Z,1.1761,1.17615,1.17608,1.17609,1.17614,1.17664,1.17615,high,0.00050,0,up,-0.00049,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-22|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-22|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-22,60,30,up,close,up,close,1,2026-04-22T07:41:00Z,1.17399,1.17417,1.17399,1.17416,1.17409,1.17425,1.17416,close,0.00016,0,up,-0.00009,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-22|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-22|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-22,60,30,down,close,down,close,1,2026-04-22T14:04:00Z,1.17493,1.17498,1.17473,1.17483,1.17487,1.17426,1.17483,close,0.00061,0,down,-0.00057,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-23|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-23|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-23,60,30,up,close,up,close,1,2026-04-23T07:46:00Z,1.16991,1.17007,1.1699,1.17002,1.16997,1.17007,1.17002,close,0.00010,0,up,-0.00005,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-23|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-23|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-23,60,30,down,wick,down,wick,1,2026-04-23T14:06:00Z,1.1681,1.16811,1.16799,1.16801,1.16801,1.16793,1.16799,low,0.00008,0,down,-0.00006,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-24|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-24|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-24,60,30,up,close,up,close,1,2026-04-24T07:47:00Z,1.1679599999999999,1.16811,1.1679599999999999,1.1681,1.16803,1.16817,1.1681,close,0.00014,0,up,-0.00007,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-24|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-24|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-24,60,30,up,close,up,close,1,2026-04-24T14:00:00Z,1.17033,1.1703999999999999,1.17028,1.17038,1.17036,1.17180,1.17038,close,0.00144,0,up,-0.00142,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-27|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-27|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-27,60,30,up,close,up,close,1,2026-04-27T07:30:00Z,1.17305,1.17315,1.17305,1.17311,1.17306,1.17315,1.17311,close,0.00009,0,up,-0.00004,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-27|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-27|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-27,60,30,down,close,down,close,1,2026-04-27T14:11:00Z,1.17418,1.17419,1.17408,1.17409,1.17413,1.17398,1.17409,close,0.00015,0,down,-0.00011,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-28|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-28|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-28,60,30,up,wick,up,wick,1,2026-04-28T07:32:00Z,1.17143,1.17146,1.1714,1.17143,1.17145,1.17164,1.17146,high,0.00019,0,up,-0.00018,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-28|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-28|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-28,60,30,up,wick,up,wick,1,2026-04-28T14:01:00Z,1.1695,1.16964,1.16946,1.16946,1.16957,1.16993,1.16964,high,0.00036,0,up,-0.00029,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-29|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-29|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-29,60,30,up,close,up,close,1,2026-04-29T07:31:00Z,1.17073,1.17076,1.17071,1.17076,1.17075,1.17077,1.17076,close,0.00002,0,up,-0.00001,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-29|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-29|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-29,60,30,up,wick,up,wick,1,2026-04-29T14:00:00Z,1.17092,1.17096,1.17074,1.17076,1.17092,1.17096,1.17096,high,0.00004,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-30|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-04-30|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-30,60,30,down,close,down,close,1,2026-04-30T07:33:00Z,1.16576,1.16582,1.1656900000000001,1.1657,1.16575,1.16551,1.1657,close,0.00024,0,down,-0.00019,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-30|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-04-30|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-30,60,30,up,close,up,close,1,2026-04-30T14:00:00Z,1.17149,1.17173,1.17145,1.17171,1.17153,1.17195,1.17171,close,0.00042,0,up,-0.00024,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-01|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-05-01|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-01,60,30,down,wick,down,wick,1,2026-05-01T07:30:00Z,1.17264,1.17277,1.17259,1.17277,1.17263,1.17259,1.17259,low,0.00004,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-01|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-05-01|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-01,60,30,up,wick,up,wick,1,2026-05-01T14:03:00Z,1.17454,1.17464,1.17454,1.17458,1.17458,1.17582,1.17464,high,0.00124,0,up,-0.00118,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-04|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-05-04|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-04,60,30,down,close,down,close,1,2026-05-04T07:32:00Z,1.17296,1.17298,1.17286,1.17288,1.17292,1.17276,1.17288,close,0.00016,0,down,-0.00012,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-04|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-05-04|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-04,60,30,down,wick,down,wick,1,2026-05-04T14:04:00Z,1.17037,1.17039,1.17018,1.1703000000000001,1.17021,1.16957,1.17018,low,0.00064,0,down,-0.00061,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-05|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-05-05|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-05,60,30,up,wick,up,wick,1,2026-05-05T07:30:00Z,1.16862,1.16871,1.16851,1.16865,1.16867,1.16874,1.16871,high,0.00007,0,up,-0.00003,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-05|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-05-05|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-05,60,30,down,close,down,close,1,2026-05-05T14:00:00Z,1.16894,1.16901,1.16854,1.16864,1.16873,1.16833,1.16864,close,0.00040,0,down,-0.00031,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-06|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-05-06|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-06,60,30,up,close,up,close,1,2026-05-06T07:30:00Z,1.17283,1.17298,1.17265,1.17289,1.17284,1.17429,1.17289,close,0.00145,0,up,-0.00140,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-06|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|EURUSD|M1|new_york|2026-05-06|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-06,60,30,down,wick,down,wick,1,2026-05-06T14:55:00Z,1.17705,1.17706,1.1769,1.17698,1.17694,1.17694,1.1769,low,0.00000,1,down,0.00004,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-07|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-05-07|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-07,60,30,up,wick,up,wick,1,2026-05-07T07:31:00Z,1.1752799999999999,1.17531,1.1752799999999999,1.17529,1.17530,1.17536,1.17531,high,0.00006,0,up,-0.00005,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-07|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-05-07|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-07,60,30,down,close,down,wick,0,2026-05-07T14:08:00Z,1.17664,1.17667,1.1764999999999999,1.17666,1.17650,1.17622,1.1764999999999999,low,0.00028,0,down,-0.0002799999999999,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-08|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-05-08|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-08,60,30,up,close,up,close,1,2026-05-08T07:39:00Z,1.17301,1.17317,1.17301,1.17312,1.17307,1.17359,1.17312,close,0.00052,0,up,-0.00047,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-08|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|EURUSD|M1|new_york|2026-05-08|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-08,60,30,down,wick,down,wick,1,2026-05-08T15:07:00Z,1.17617,1.17624,1.17608,1.1762299999999999,1.17614,1.17614,1.17608,low,0.00000,1,down,0.00006,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-11|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-05-11|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-11,60,30,down,close,down,close,1,2026-05-11T07:30:00Z,1.17544,1.17544,1.1754,1.17541,1.17544,1.17502,1.17541,close,0.00042,0,down,-0.00039,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-11|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-05-11|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-11,60,30,up,close,up,close,1,2026-05-11T14:23:00Z,1.17734,1.17744,1.17733,1.17743,1.17741,1.17746,1.17743,close,0.00005,0,up,-0.00003,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-12|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|london|2026-05-12|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-12,60,30,up,close,up,close,1,2026-05-12T07:33:00Z,1.1757,1.17581,1.1757,1.17581,1.17578,1.17598,1.17581,close,0.00020,0,up,-0.00017,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-12|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|EURUSD|M1|new_york|2026-05-12|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-12,60,30,down,wick,down,wick,1,2026-05-12T14:00:00Z,1.17408,1.17409,1.17401,1.17405,1.17405,1.17349,1.17401,low,0.00056,0,down,-0.00052,1,0,first_break_bar_level,0
