evidence_id,evidence_family,evidence_level,evidence_status,source_relative_id,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,upstream_first_break_direction,upstream_first_break_mode,first_break_direction,first_break_mode,direction_mode_match_to_relation,break_bar_time_utc,break_bar_open,break_bar_high,break_bar_low,break_bar_close,or_break_edge_value,ib_same_side_edge_value,break_trigger_price,break_trigger_source,same_side_gap_to_ib_before_break,ib_same_side_cross_confirmed,ib_same_side_cross_direction,ib_same_side_cross_distance,requires_break_price_for_ib_confirmation_before,requires_break_price_for_ib_confirmation_after,evidence_scope,width_error_day
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-18|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-18,60,30,up,close,up,close,1,2022-02-18T08:30:00Z,1.36139,1.36172,1.36125,1.36172,1.36160,1.36191,1.36172,close,0.00031,0,up,-0.00019,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-18|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-18,60,30,down,close,down,close,1,2022-02-18T15:00:00Z,1.36174,1.36178,1.36077,1.36083,1.36136,1.36003,1.36083,close,0.00133,0,down,-0.00080,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-21|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-21,60,30,up,close,up,close,1,2022-02-21T08:30:00Z,1.36193,1.36255,1.36183,1.36238,1.36210,1.36266,1.36238,close,0.00056,0,up,-0.00028,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-21|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-21|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-21,60,30,down,close,down,close,1,2022-02-21T15:15:00Z,1.36105,1.36108,1.35989,1.36031,1.36056,1.35989,1.36031,close,0.00067,0,down,-0.00042,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-22|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-22,60,30,down,close,down,close,1,2022-02-22T08:45:00Z,1.35917,1.35943,1.35834,1.35867,1.35896,1.35834,1.35867,close,0.00062,0,down,-0.00033,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-22|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-22|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-22,60,30,down,wick,down,wick,1,2022-02-22T15:00:00Z,1.35444,1.35534,1.3543,1.35526,1.35432,1.35430,1.3543,low,0.00002,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-23|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-23|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-23,60,30,up,wick,up,wick,1,2022-02-23T08:30:00Z,1.35943,1.35968,1.35935,1.35955,1.35961,1.35970,1.35968,high,0.00009,0,up,-0.00002,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-23|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-23|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-23,60,30,down,wick,down,wick,1,2022-02-23T15:00:00Z,1.35835,1.35935,1.3581,1.35913,1.35831,1.35810,1.3581,low,0.00021,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-24|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-24,60,30,down,wick,down,wick,1,2022-02-24T08:45:00Z,1.35026,1.35032,1.34945,1.34992,1.34962,1.34945,1.34945,low,0.00017,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-24|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-24,60,30,down,close,down,close,1,2022-02-24T15:00:00Z,1.33951,1.33965,1.33725,1.33739,1.33926,1.33687,1.33739,close,0.00239,0,down,-0.00052,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-25|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-25|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-25,60,30,down,close,down,close,1,2022-02-25T08:30:00Z,1.34265,1.34279,1.34195,1.34195,1.34228,1.34137,1.34195,close,0.00091,0,down,-0.00058,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-25|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-25|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-25,60,30,down,wick,down,wick,1,2022-02-25T15:45:00Z,1.33914,1.33991,1.33817,1.33978,1.33819,1.33819,1.33817,low,0.00000,1,down,0.00002,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-02-28|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-02-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-02-28,60,30,up,close,up,close,1,2022-02-28T08:45:00Z,1.33659,1.33743,1.33634,1.33694,1.33691,1.33743,1.33694,close,0.00052,0,up,-0.00049,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-28|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,no_break_in_upstream_relation,IBORFB|IBOR|GBPUSD|M15|new_york|2022-02-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-02-28,60,30,none,ambiguous,none,none,1,,,,,,,,,,,0,none,,0,0,no_break_relation_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-01|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-01,60,30,up,close,up,close,1,2022-03-01T08:30:00Z,1.34176,1.34222,1.34153,1.34222,1.34218,1.34251,1.34222,close,0.00033,0,up,-0.00029,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-01|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-01|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-01,60,30,down,close,down,close,1,2022-03-01T15:15:00Z,1.34016,1.34027,1.33818,1.33882,1.33931,1.33818,1.33882,close,0.00113,0,down,-0.00064,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-02|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-02|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-02,60,30,down,close,down,close,1,2022-03-02T08:30:00Z,1.33052,1.33092,1.32897,1.32898,1.33018,1.32836,1.32898,close,0.00182,0,down,-0.00062,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-02|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-02|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-02,60,30,up,wick,up,wick,1,2022-03-02T15:30:00Z,1.33282,1.33342,1.33191,1.33235,1.33341,1.33341,1.33342,high,0.00000,1,up,0.00001,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-03|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-03|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-03,60,30,up,close,up,close,1,2022-03-03T08:45:00Z,1.34036,1.34146,1.34027,1.34143,1.34113,1.34146,1.34143,close,0.00033,0,up,-0.00003,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-03|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-03,60,30,down,wick,down,wick,1,2022-03-03T15:30:00Z,1.33809,1.33834,1.33733,1.33757,1.33734,1.33734,1.33733,low,0.00000,1,down,0.00001,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-04|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-04,60,30,down,wick,down,wick,1,2022-03-04T08:30:00Z,1.33423,1.33423,1.33366,1.33398,1.33371,1.33319,1.33366,low,0.00052,0,down,-0.00047,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-04|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-04,60,30,down,wick,down,wick,1,2022-03-04T15:15:00Z,1.32636,1.32662,1.32538,1.32623,1.32585,1.32538,1.32538,low,0.00047,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-07|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-07|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-07,60,30,up,wick,up,wick,1,2022-03-07T09:00:00Z,1.32158,1.32218,1.32104,1.32172,1.32192,1.32192,1.32218,high,0.00000,1,up,0.00026,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-07|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-07|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-07,60,30,down,wick,down,wick,1,2022-03-07T15:00:00Z,1.31855,1.31903,1.31757,1.31853,1.31814,1.31733,1.31757,low,0.00081,0,down,-0.00024,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-08|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-08|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-08,60,30,down,close,down,close,1,2022-03-08T08:45:00Z,1.31095,1.31097,1.31003,1.31024,1.31047,1.31003,1.31024,close,0.00044,0,down,-0.00021,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-08|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-08,60,30,down,close,down,close,1,2022-03-08T15:00:00Z,1.31001,1.31069,1.30866,1.30924,1.31002,1.30849,1.30924,close,0.00153,0,down,-0.00075,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-09|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-09|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-09,60,30,down,wick,down,wick,1,2022-03-09T09:00:00Z,1.3117,1.31221,1.31106,1.31149,1.31109,1.31109,1.31106,low,0.00000,1,down,0.00003,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-09|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-09,60,30,down,wick,down,wick,1,2022-03-09T15:30:00Z,1.31517,1.31528,1.31367,1.31464,1.31445,1.31445,1.31367,low,0.00000,1,down,0.00078,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-10|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-10,60,30,up,wick,up,wick,1,2022-03-10T08:30:00Z,1.31814,1.31837,1.31797,1.31812,1.31830,1.31837,1.31837,high,0.00007,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-10|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-10,60,30,down,close,down,close,1,2022-03-10T16:15:00Z,1.3162,1.31664,1.31408,1.31417,1.31571,1.31571,1.31417,close,0.00000,1,down,0.00154,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-11|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-11,60,30,up,close,up,close,1,2022-03-11T08:45:00Z,1.30901,1.30959,1.30887,1.30935,1.30926,1.30959,1.30935,close,0.00033,0,up,-0.00024,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-11|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-11,60,30,down,close,down,close,1,2022-03-11T16:15:00Z,1.30924,1.30958,1.30735,1.30772,1.30787,1.30787,1.30772,close,0.00000,1,down,0.00015,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-14|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-14,60,30,down,wick,down,wick,1,2022-03-14T09:00:00Z,1.30174,1.30176,1.30126,1.30163,1.30131,1.30131,1.30126,low,0.00000,1,down,0.00005,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-14|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-14|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-14,60,30,down,close,down,close,1,2022-03-14T14:15:00Z,1.30378,1.30383,1.30236,1.30262,1.30310,1.30236,1.30262,close,0.00074,0,down,-0.00026,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-15|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-15|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-15,60,30,down,close,down,close,1,2022-03-15T08:30:00Z,1.30457,1.30483,1.30383,1.30386,1.30396,1.30366,1.30386,close,0.00030,0,down,-0.00020,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-15|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-15,60,30,up,close,up,close,1,2022-03-15T14:00:00Z,1.30342,1.30443,1.30331,1.30441,1.30397,1.30565,1.30441,close,0.00168,0,up,-0.00124,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-16|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-16|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-16,60,30,up,close,up,close,1,2022-03-16T08:30:00Z,1.30535,1.30586,1.30521,1.3058,1.30549,1.30632,1.3058,close,0.00083,0,up,-0.00052,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-16|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,no_break_in_upstream_relation,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-16,60,30,none,ambiguous,none,none,1,,,,,,,,,,,0,none,,0,0,no_break_relation_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-17|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-17,60,30,down,wick,down,wick,1,2022-03-17T09:15:00Z,1.31544,1.31567,1.31477,1.31567,1.31527,1.31527,1.31477,low,0.00000,1,down,0.00050,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-17|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-17|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-17,60,30,up,close,up,close,1,2022-03-17T14:00:00Z,1.31843,1.31953,1.31824,1.31934,1.31842,1.31996,1.31934,close,0.00154,0,up,-0.00062,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2022-03-18|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2022-03-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2022-03-18,60,30,up,close,up,close,1,2022-03-18T08:30:00Z,1.31595,1.31629,1.31576,1.31627,1.31599,1.31645,1.31627,close,0.00046,0,up,-0.00018,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-18|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2022-03-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2022-03-18,60,30,down,wick,down,wick,1,2022-03-18T14:00:00Z,1.3128,1.31291,1.31214,1.31241,1.31229,1.31214,1.31214,low,0.00015,0,down,0.00000,1,0,first_break_bar_level,0
