candidate_id,candidate_family,candidate_level,candidate_status,source_candidate_id,symbol,timeframe,session_id,session_timezone,session_local_date,first_break_direction,first_break_mode,break_bar_time_utc,break_trigger_price,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib_before_break,bars_after_break_count,return_inside_or_observed_same_day,first_return_inside_or_bar_time_utc,max_extension_price_same_day,max_extension_distance_over_or,session_close_price,session_close_beyond_or,observation_scope
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-28|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-28,down,wick,2021-10-28T07:30:00Z,1.37373,1.37403,1.37373,0.00030,61,1,2021-10-28T07:45:00Z,1.37294,0.00109,1.3788,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-28|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-28,up,wick,2021-10-28T14:00:00Z,1.37633,1.37605,1.37633,0.00028,55,1,2021-10-28T14:15:00Z,1.3814,0.00535,1.37943,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-29|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-29|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-29,down,close,2021-10-29T07:30:00Z,1.37917,1.37931,1.37869,0.00062,61,1,2021-10-29T08:15:00Z,1.36676,0.01255,1.36842,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-29|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-29|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-29,down,wick,2021-10-29T14:00:00Z,1.37773,1.37824,1.37773,0.00051,39,1,2021-10-29T14:15:00Z,1.36676,0.01148,1.36934,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-01|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-01,up,close,2021-11-01T08:30:00Z,1.3686,1.36851,1.36871,0.00020,61,1,2021-11-01T08:45:00Z,1.36926,0.00075,1.36629,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-02|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-02|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-02,down,wick,2021-11-02T08:45:00Z,1.36497,1.36528,1.36497,0.00031,60,1,2021-11-02T09:00:00Z,1.36047,0.00481,1.36144,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-02|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-02|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-02,up,close,2021-11-02T14:00:00Z,1.36383,1.36374,1.36407,0.00033,55,1,2021-11-02T14:15:00Z,1.3663,0.00256,1.36182,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-03|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-03,up,wick,2021-11-03T14:00:00Z,1.36265,1.36258,1.36275,0.00017,55,1,2021-11-03T14:15:00Z,1.36973,0.00715,1.36798,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-04|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-04,down,close,2021-11-04T08:30:00Z,1.36524,1.36533,1.36511,0.00022,61,1,2021-11-04T08:45:00Z,1.34706,0.01827,1.35001,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-04|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-04,up,close,2021-11-04T14:00:00Z,1.36367,1.36329,1.36375,0.00046,55,1,2021-11-04T14:15:00Z,1.36513,0.00184,1.34979,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-05|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-05|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-05,down,close,2021-11-05T08:45:00Z,1.34912,1.34913,1.34900,0.00013,60,1,2021-11-05T09:00:00Z,1.34238,0.00675,1.3494,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-05|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-05|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-05,up,wick,2021-11-05T14:00:00Z,1.34477,1.34426,1.34477,0.00051,39,1,2021-11-05T14:15:00Z,1.35063,0.00637,1.3494,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-08|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-08,up,close,2021-11-08T15:00:00Z,1.35453,1.35370,1.35497,0.00127,55,1,2021-11-08T15:45:00Z,1.3579,0.00420,1.35593,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-09|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-09|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-09,down,close,2021-11-09T08:30:00Z,1.35675,1.35730,1.35634,0.00096,61,1,2021-11-09T09:00:00Z,1.35235,0.00495,1.35588,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-09|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-09,down,wick,2021-11-09T15:00:00Z,1.35566,1.35573,1.35531,0.00042,55,1,2021-11-09T15:15:00Z,1.35235,0.00338,1.35591,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-10|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-10,up,close,2021-11-10T08:30:00Z,1.35563,1.35544,1.35614,0.00070,61,1,2021-11-10T09:15:00Z,1.3563,0.00086,1.34011,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-10|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-10,up,close,2021-11-10T15:00:00Z,1.35097,1.35084,1.35109,0.00025,55,1,2021-11-10T15:15:00Z,1.35383,0.00299,1.33993,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-11|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-11,up,close,2021-11-11T08:30:00Z,1.34315,1.34257,1.34325,0.00068,61,1,2021-11-11T08:45:00Z,1.34324,0.00067,1.33658,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-11|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-11,down,close,2021-11-11T15:00:00Z,1.33979,1.33984,1.33911,0.00073,55,1,2021-11-11T15:15:00Z,1.33525,0.00459,1.33597,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-12|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-12,up,close,2021-11-12T08:45:00Z,1.33728,1.33717,1.33728,0.00011,60,1,2021-11-12T09:00:00Z,1.34255,0.00538,1.34125,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-12,down,close,2021-11-12T15:00:00Z,1.33883,1.33917,1.33813,0.00104,35,1,2021-11-12T15:15:00Z,1.3378,0.00137,1.34125,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-15|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-15,up,wick,2021-11-15T15:00:00Z,1.34396,1.34372,1.34407,0.00035,55,1,2021-11-15T15:15:00Z,1.34488,0.00116,1.34336,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-16|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-16,down,wick,2021-11-16T15:15:00Z,1.344,1.34403,1.34400,0.00003,54,1,2021-11-16T15:30:00Z,1.34142,0.00261,1.34302,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-17|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-17,up,close,2021-11-17T08:30:00Z,1.34385,1.34323,1.34475,0.00152,61,1,2021-11-17T10:00:00Z,1.34959,0.00636,1.34928,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-17|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-17|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-17,down,wick,2021-11-17T15:00:00Z,1.34528,1.34532,1.34528,0.00004,55,1,2021-11-17T15:15:00Z,1.3451,0.00022,1.34948,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-18|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-18,up,wick,2021-11-18T08:30:00Z,1.34931,1.34925,1.34951,0.00026,61,1,2021-11-18T08:45:00Z,1.35129,0.00204,1.34989,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-18|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-18,down,wick,2021-11-18T15:00:00Z,1.34736,1.34750,1.34630,0.00120,55,1,2021-11-18T15:15:00Z,1.3463,0.00120,1.34835,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-19|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-19|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-19,up,close,2021-11-19T08:30:00Z,1.34983,1.34919,1.35003,0.00084,61,1,2021-11-19T09:45:00Z,1.35091,0.00172,1.34423,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-22|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-22,down,wick,2021-11-22T08:30:00Z,1.34369,1.34381,1.34368,0.00013,61,1,2021-11-22T08:45:00Z,1.33837,0.00544,1.33957,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-22|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-22|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-22,down,close,2021-11-22T15:00:00Z,1.34386,1.34390,1.34333,0.00057,55,1,2021-11-22T15:15:00Z,1.33837,0.00553,1.33918,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-23|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-23|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-23,up,close,2021-11-23T15:00:00Z,1.33725,1.33538,1.33734,0.00196,55,1,2021-11-23T17:15:00Z,1.33878,0.00340,1.33744,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-24|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-24,down,wick,2021-11-24T08:30:00Z,1.33749,1.33770,1.33749,0.00021,61,1,2021-11-24T08:45:00Z,1.33154,0.00616,1.33268,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-24|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-24,down,wick,2021-11-24T15:00:00Z,1.33435,1.33502,1.33435,0.00067,55,1,2021-11-24T15:15:00Z,1.33154,0.00348,1.33415,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-25|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-25|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-25,up,wick,2021-11-25T08:30:00Z,1.33504,1.33501,1.33504,0.00003,61,1,2021-11-25T08:45:00Z,1.33528,0.00027,1.33203,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-26|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-26|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-26,down,wick,2021-11-26T08:30:00Z,1.32959,1.32961,1.32959,0.00002,61,1,2021-11-26T08:45:00Z,1.32773,0.00188,1.33258,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-26|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-26|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-26,up,close,2021-11-26T15:00:00Z,1.33428,1.33408,1.33487,0.00079,35,1,2021-11-26T15:15:00Z,1.33593,0.00185,1.33258,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-29|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-29|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-29,down,wick,2021-11-29T08:30:00Z,1.33321,1.33332,1.33321,0.00011,61,1,2021-11-29T08:45:00Z,1.32869,0.00463,1.33153,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-30|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-30|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-30,up,close,2021-11-30T08:30:00Z,1.3322,1.33180,1.33272,0.00092,61,1,2021-11-30T09:00:00Z,1.33697,0.00517,1.33013,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-30|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-30|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-30,up,wick,2021-11-30T15:00:00Z,1.33439,1.33396,1.33450,0.00054,55,1,2021-11-30T15:15:00Z,1.33664,0.00268,1.33027,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-01|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-01,up,close,2021-12-01T08:30:00Z,1.33281,1.33277,1.33307,0.00030,61,1,2021-12-01T08:45:00Z,1.33513,0.00236,1.32735,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-01|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-01|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-01,down,close,2021-12-01T15:00:00Z,1.33095,1.33145,1.33078,0.00067,55,1,2021-12-01T15:15:00Z,1.32612,0.00533,1.33024,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-02|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-02|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-02,up,wick,2021-12-02T08:30:00Z,1.32919,1.32894,1.32932,0.00038,61,1,2021-12-02T08:45:00Z,1.33329,0.00435,1.32987,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-02|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-02|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-02,up,wick,2021-12-02T15:00:00Z,1.33327,1.33309,1.33327,0.00018,55,1,2021-12-02T15:15:00Z,1.33242,-0.00067,1.32837,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-03|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-03|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-03,down,close,2021-12-03T08:30:00Z,1.32895,1.32926,1.32793,0.00133,61,1,2021-12-03T15:30:00Z,1.32079,0.00847,1.32319,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-03|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-03,up,wick,2021-12-03T15:15:00Z,1.32809,1.32790,1.32809,0.00019,34,1,2021-12-03T15:30:00Z,1.33092,0.00302,1.32319,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-06|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-12-06|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-12-06,down,close,2021-12-06T08:30:00Z,1.32278,1.32283,1.32220,0.00063,61,1,2021-12-06T08:45:00Z,1.32219,0.00064,1.32633,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-06|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-12-06|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-12-06,down,close,2021-12-06T15:00:00Z,1.32584,1.32678,1.32525,0.00153,55,1,2021-12-06T16:00:00Z,1.32298,0.00380,1.32778,0,same_local_date_after_or_break_only
