symbol,timeframe,bar_time,open,high,low,close
EURUSD,H1,2025-11-14T03:00:00Z,1.16329,1.16392,1.16303,1.16334
EURUSD,H1,2025-11-14T04:00:00Z,1.16332,1.16375,1.1629800000000001,1.16358
EURUSD,H1,2025-11-14T05:00:00Z,1.16357,1.1645,1.16355,1.16383
EURUSD,H1,2025-11-14T06:00:00Z,1.16383,1.1643,1.16379,1.16421
EURUSD,H1,2025-11-14T07:00:00Z,1.16421,1.16482,1.16394,1.16478
EURUSD,H1,2025-11-14T08:00:00Z,1.16478,1.16487,1.1633499999999999,1.16377
EURUSD,H1,2025-11-14T09:00:00Z,1.16377,1.16466,1.1632,1.1633
EURUSD,H1,2025-11-14T10:00:00Z,1.1633,1.16369,1.16204,1.16297
EURUSD,H1,2025-11-14T11:00:00Z,1.16297,1.16313,1.1620300000000001,1.16221
EURUSD,H1,2025-11-14T12:00:00Z,1.16215,1.16219,1.16125,1.16136
EURUSD,H1,2025-11-14T13:00:00Z,1.16135,1.162,1.16089,1.16196
EURUSD,H1,2025-11-14T14:00:00Z,1.16197,1.16529,1.16168,1.16527
EURUSD,H1,2025-11-14T15:00:00Z,1.16528,1.16538,1.16338,1.16378
EURUSD,H1,2025-11-14T16:00:00Z,1.16378,1.16385,1.16212,1.16233
EURUSD,H1,2025-11-14T17:00:00Z,1.16233,1.16253,1.16062,1.16132
EURUSD,H1,2025-11-14T18:00:00Z,1.16132,1.16227,1.16099,1.1616900000000001
EURUSD,H1,2025-11-14T19:00:00Z,1.1616900000000001,1.1618,1.16079,1.1614
EURUSD,H1,2025-11-14T20:00:00Z,1.16141,1.1618,1.16097,1.16164
EURUSD,H1,2025-11-14T21:00:00Z,1.16164,1.162,1.16159,1.1617899999999999
EURUSD,H1,2025-11-14T22:00:00Z,1.1617899999999999,1.16232,1.1617,1.16206
EURUSD,H1,2025-11-14T23:00:00Z,1.16207,1.16236,1.16148,1.1617899999999999
EURUSD,H1,2025-11-17T00:00:00Z,1.16143,1.1623,1.16072,1.16202
EURUSD,H1,2025-11-17T01:00:00Z,1.16202,1.16247,1.16115,1.16147
EURUSD,H1,2025-11-17T02:00:00Z,1.16147,1.16148,1.1605,1.16063
EURUSD,H1,2025-11-17T03:00:00Z,1.16063,1.16101,1.16053,1.16066
EURUSD,H1,2025-11-17T04:00:00Z,1.16066,1.16066,1.16014,1.16021
EURUSD,H1,2025-11-17T05:00:00Z,1.16021,1.16021,1.15964,1.15988
EURUSD,H1,2025-11-17T06:00:00Z,1.15988,1.16034,1.15976,1.16029
EURUSD,H1,2025-11-17T07:00:00Z,1.16029,1.16052,1.15991,1.16003
EURUSD,H1,2025-11-17T08:00:00Z,1.16003,1.16087,1.15951,1.16076
EURUSD,H1,2025-11-17T09:00:00Z,1.16075,1.1615,1.16066,1.16133
EURUSD,H1,2025-11-17T10:00:00Z,1.16133,1.16149,1.15994,1.16032
EURUSD,H1,2025-11-17T11:00:00Z,1.16032,1.1604700000000001,1.1597,1.16015
EURUSD,H1,2025-11-17T12:00:00Z,1.16015,1.1608100000000001,1.15961,1.15966
EURUSD,H1,2025-11-17T13:00:00Z,1.15965,1.16031,1.1595,1.16012
EURUSD,H1,2025-11-17T14:00:00Z,1.16012,1.1604700000000001,1.15958,1.15988
EURUSD,H1,2025-11-17T15:00:00Z,1.15989,1.15995,1.15887,1.15912
EURUSD,H1,2025-11-17T16:00:00Z,1.15912,1.15952,1.15832,1.15859
EURUSD,H1,2025-11-17T17:00:00Z,1.15859,1.15982,1.15821,1.15975
EURUSD,H1,2025-11-17T18:00:00Z,1.15976,1.1602000000000001,1.15937,1.15972
EURUSD,H1,2025-11-17T19:00:00Z,1.15973,1.15993,1.15913,1.15938
EURUSD,H1,2025-11-17T20:00:00Z,1.15938,1.15947,1.15882,1.1591
EURUSD,H1,2025-11-17T21:00:00Z,1.1590799999999999,1.15952,1.15836,1.1584
EURUSD,H1,2025-11-17T22:00:00Z,1.1584,1.1590799999999999,1.15826,1.15886
EURUSD,H1,2025-11-17T23:00:00Z,1.15887,1.15922,1.15872,1.1592
EURUSD,H1,2025-11-18T00:00:00Z,1.15912,1.15919,1.15795,1.15896
EURUSD,H1,2025-11-18T01:00:00Z,1.15896,1.15943,1.15869,1.15901
EURUSD,H1,2025-11-18T02:00:00Z,1.15901,1.15901,1.1585,1.1587
EURUSD,H1,2025-11-18T03:00:00Z,1.1587,1.15933,1.1584699999999999,1.1590799999999999
EURUSD,H1,2025-11-18T04:00:00Z,1.15909,1.15939,1.15881,1.1593
EURUSD,H1,2025-11-18T05:00:00Z,1.15931,1.1595900000000001,1.15912,1.15924
EURUSD,H1,2025-11-18T06:00:00Z,1.1592500000000001,1.16038,1.1589,1.15995
EURUSD,H1,2025-11-18T07:00:00Z,1.15995,1.16005,1.15954,1.15979
EURUSD,H1,2025-11-18T08:00:00Z,1.15979,1.16011,1.15932,1.15944
EURUSD,H1,2025-11-18T09:00:00Z,1.15944,1.15999,1.15911,1.15911
EURUSD,H1,2025-11-18T10:00:00Z,1.15911,1.16064,1.15899,1.15919
EURUSD,H1,2025-11-18T11:00:00Z,1.15919,1.15957,1.15875,1.15894
EURUSD,H1,2025-11-18T12:00:00Z,1.15893,1.15909,1.15796,1.15821
EURUSD,H1,2025-11-18T13:00:00Z,1.15821,1.15887,1.15801,1.15848
EURUSD,H1,2025-11-18T14:00:00Z,1.15848,1.15928,1.15831,1.15923
EURUSD,H1,2025-11-18T15:00:00Z,1.1592,1.16021,1.15884,1.1596899999999999
EURUSD,H1,2025-11-18T16:00:00Z,1.15968,1.16023,1.15929,1.16001
EURUSD,H1,2025-11-18T17:00:00Z,1.16001,1.16078,1.15817,1.15819
EURUSD,H1,2025-11-18T18:00:00Z,1.1582,1.1584,1.15726,1.15789
EURUSD,H1,2025-11-18T19:00:00Z,1.15789,1.15807,1.1571500000000001,1.15756
EURUSD,H1,2025-11-18T20:00:00Z,1.15757,1.15858,1.1575199999999999,1.15821
EURUSD,H1,2025-11-18T21:00:00Z,1.15821,1.15871,1.15804,1.15855
EURUSD,H1,2025-11-18T22:00:00Z,1.15855,1.15871,1.15788,1.15807
EURUSD,H1,2025-11-18T23:00:00Z,1.15807,1.15835,1.15777,1.1580300000000001
EURUSD,H1,2025-11-19T00:00:00Z,1.1580300000000001,1.15815,1.15688,1.15753
EURUSD,H1,2025-11-19T01:00:00Z,1.15753,1.15818,1.15743,1.15802
EURUSD,H1,2025-11-19T02:00:00Z,1.15802,1.15841,1.15786,1.15824
EURUSD,H1,2025-11-19T03:00:00Z,1.15824,1.15851,1.15759,1.15767
EURUSD,H1,2025-11-19T04:00:00Z,1.15767,1.15819,1.15725,1.15788
EURUSD,H1,2025-11-19T05:00:00Z,1.15789,1.1584,1.1577,1.15838
EURUSD,H1,2025-11-19T06:00:00Z,1.15838,1.15843,1.15775,1.15843
EURUSD,H1,2025-11-19T07:00:00Z,1.15843,1.1590799999999999,1.15834,1.1589
EURUSD,H1,2025-11-19T08:00:00Z,1.15891,1.15916,1.15866,1.15869
EURUSD,H1,2025-11-19T09:00:00Z,1.15868,1.15973,1.15774,1.1581299999999999
EURUSD,H1,2025-11-19T10:00:00Z,1.1581299999999999,1.1589,1.15712,1.15738
EURUSD,H1,2025-11-19T11:00:00Z,1.15737,1.15806,1.15656,1.15733
EURUSD,H1,2025-11-19T12:00:00Z,1.15732,1.1577600000000001,1.15675,1.15692
EURUSD,H1,2025-11-19T13:00:00Z,1.1569099999999999,1.15875,1.15685,1.1586400000000001
EURUSD,H1,2025-11-19T14:00:00Z,1.15866,1.15893,1.1576,1.15783
EURUSD,H1,2025-11-19T15:00:00Z,1.15783,1.15909,1.1571,1.15729
EURUSD,H1,2025-11-19T16:00:00Z,1.15729,1.15739,1.15549,1.15554
EURUSD,H1,2025-11-19T17:00:00Z,1.15553,1.15563,1.15404,1.15468
EURUSD,H1,2025-11-19T18:00:00Z,1.15467,1.15476,1.15348,1.15397
EURUSD,H1,2025-11-19T19:00:00Z,1.15397,1.15424,1.1526,1.15331
EURUSD,H1,2025-11-19T20:00:00Z,1.15333,1.15375,1.15292,1.15299
EURUSD,H1,2025-11-19T21:00:00Z,1.15297,1.15311,1.15181,1.15211
EURUSD,H1,2025-11-19T22:00:00Z,1.1521,1.15287,1.15202,1.1526399999999999
EURUSD,H1,2025-11-19T23:00:00Z,1.15263,1.15385,1.15232,1.15383
EURUSD,H1,2025-11-20T00:00:00Z,1.15365,1.15383,1.15295,1.15375
EURUSD,H1,2025-11-20T01:00:00Z,1.15375,1.15421,1.15365,1.15394
EURUSD,H1,2025-11-20T02:00:00Z,1.15394,1.15394,1.15288,1.15343
EURUSD,H1,2025-11-20T03:00:00Z,1.15343,1.15354,1.15223,1.15228
EURUSD,H1,2025-11-20T04:00:00Z,1.15228,1.15235,1.15151,1.15202
EURUSD,H1,2025-11-20T05:00:00Z,1.15202,1.15225,1.151,1.1514199999999999
EURUSD,H1,2025-11-20T06:00:00Z,1.1514199999999999,1.15205,1.1513200000000001,1.15196
EURUSD,H1,2025-11-20T07:00:00Z,1.15196,1.15198,1.15141,1.15158
EURUSD,H1,2025-11-20T08:00:00Z,1.15157,1.15232,1.15136,1.15199
EURUSD,H1,2025-11-20T09:00:00Z,1.15197,1.15229,1.15151,1.15199
EURUSD,H1,2025-11-20T10:00:00Z,1.15199,1.15234,1.15115,1.15211
EURUSD,H1,2025-11-20T11:00:00Z,1.1521,1.15278,1.15172,1.15277
EURUSD,H1,2025-11-20T12:00:00Z,1.15275,1.15295,1.15244,1.15273
EURUSD,H1,2025-11-20T13:00:00Z,1.15273,1.15273,1.15131,1.15144
EURUSD,H1,2025-11-20T14:00:00Z,1.15145,1.15168,1.15072,1.15109
EURUSD,H1,2025-11-20T15:00:00Z,1.15109,1.15398,1.14994,1.15278
EURUSD,H1,2025-11-20T16:00:00Z,1.15277,1.155,1.15232,1.1535
EURUSD,H1,2025-11-20T17:00:00Z,1.15349,1.15368,1.15201,1.15276
EURUSD,H1,2025-11-20T18:00:00Z,1.15276,1.15412,1.15276,1.15336
EURUSD,H1,2025-11-20T19:00:00Z,1.15338,1.15382,1.15251,1.15288
EURUSD,H1,2025-11-20T20:00:00Z,1.15288,1.15367,1.15269,1.15366
EURUSD,H1,2025-11-20T21:00:00Z,1.15366,1.15406,1.15355,1.1538
EURUSD,H1,2025-11-20T22:00:00Z,1.1538,1.15385,1.1526,1.15261
EURUSD,H1,2025-11-20T23:00:00Z,1.15262,1.15284,1.1524,1.15284
EURUSD,H1,2025-11-21T00:00:00Z,1.15274,1.15292,1.1514199999999999,1.15274
EURUSD,H1,2025-11-21T01:00:00Z,1.15274,1.15346,1.15236,1.15336
EURUSD,H1,2025-11-21T02:00:00Z,1.15336,1.1536,1.15283,1.15353
EURUSD,H1,2025-11-21T03:00:00Z,1.1535199999999999,1.15384,1.1532499999999999,1.15326
EURUSD,H1,2025-11-21T04:00:00Z,1.15326,1.1539,1.15324,1.15358
EURUSD,H1,2025-11-21T05:00:00Z,1.15358,1.15379,1.15336,1.15363
EURUSD,H1,2025-11-21T06:00:00Z,1.15363,1.15421,1.15362,1.15387
EURUSD,H1,2025-11-21T07:00:00Z,1.15388,1.15419,1.15346,1.1535199999999999
EURUSD,H1,2025-11-21T08:00:00Z,1.1535199999999999,1.15468,1.15351,1.15415
EURUSD,H1,2025-11-21T09:00:00Z,1.15415,1.15479,1.15389,1.1541299999999999
EURUSD,H1,2025-11-21T10:00:00Z,1.15414,1.15526,1.1534200000000001,1.15411
EURUSD,H1,2025-11-21T11:00:00Z,1.15412,1.15428,1.1525,1.15252
EURUSD,H1,2025-11-21T12:00:00Z,1.15253,1.1527,1.15123,1.15199
EURUSD,H1,2025-11-21T13:00:00Z,1.15199,1.15228,1.15046,1.15061
EURUSD,H1,2025-11-21T14:00:00Z,1.1506,1.1526,1.14965,1.15248
EURUSD,H1,2025-11-21T15:00:00Z,1.15246,1.1527,1.15157,1.15208
EURUSD,H1,2025-11-21T16:00:00Z,1.15207,1.15234,1.15054,1.15138
EURUSD,H1,2025-11-21T17:00:00Z,1.1514,1.15235,1.14991,1.15029
EURUSD,H1,2025-11-21T18:00:00Z,1.1503,1.15055,1.14912,1.15051
EURUSD,H1,2025-11-21T19:00:00Z,1.15051,1.15129,1.15006,1.15072
EURUSD,H1,2025-11-21T20:00:00Z,1.1507100000000001,1.15084,1.15021,1.15042
EURUSD,H1,2025-11-21T21:00:00Z,1.15042,1.15168,1.15041,1.1513200000000001
EURUSD,H1,2025-11-21T22:00:00Z,1.1513200000000001,1.1518,1.15092,1.15176
EURUSD,H1,2025-11-21T23:00:00Z,1.15175,1.15208,1.15127,1.1514
EURUSD,H1,2025-11-24T00:00:00Z,1.15088,1.15135,1.15085,1.15131
EURUSD,H1,2025-11-24T01:00:00Z,1.1513,1.15147,1.15061,1.1507100000000001
EURUSD,H1,2025-11-24T02:00:00Z,1.15072,1.15083,1.1502,1.1507
EURUSD,H1,2025-11-24T03:00:00Z,1.1507100000000001,1.15131,1.15049,1.15105
EURUSD,H1,2025-11-24T04:00:00Z,1.15105,1.15183,1.15104,1.1516
EURUSD,H1,2025-11-24T05:00:00Z,1.1516,1.15191,1.15133,1.15161
EURUSD,H1,2025-11-24T06:00:00Z,1.15161,1.15217,1.15157,1.15208
EURUSD,H1,2025-11-24T07:00:00Z,1.15208,1.15285,1.15207,1.15226
EURUSD,H1,2025-11-24T08:00:00Z,1.15226,1.15271,1.15201,1.15208
EURUSD,H1,2025-11-24T09:00:00Z,1.15207,1.15225,1.15113,1.1512
EURUSD,H1,2025-11-24T10:00:00Z,1.15121,1.15344,1.1509800000000001,1.15279
EURUSD,H1,2025-11-24T11:00:00Z,1.15277,1.15344,1.15246,1.15298
EURUSD,H1,2025-11-24T12:00:00Z,1.15297,1.15422,1.15297,1.15409
EURUSD,H1,2025-11-24T13:00:00Z,1.15409,1.15471,1.15363,1.15454
EURUSD,H1,2025-11-24T14:00:00Z,1.15454,1.15506,1.15363,1.15475
EURUSD,H1,2025-11-24T15:00:00Z,1.15475,1.155,1.15373,1.15384
EURUSD,H1,2025-11-24T16:00:00Z,1.15384,1.15412,1.15263,1.15269
EURUSD,H1,2025-11-24T17:00:00Z,1.15268,1.15301,1.15168,1.1529
EURUSD,H1,2025-11-24T18:00:00Z,1.1529,1.15309,1.15173,1.15179
EURUSD,H1,2025-11-24T19:00:00Z,1.15179,1.15198,1.15116,1.1518
EURUSD,H1,2025-11-24T20:00:00Z,1.1518,1.15284,1.15173,1.15278
EURUSD,H1,2025-11-24T21:00:00Z,1.15278,1.1529099999999999,1.15231,1.15277
EURUSD,H1,2025-11-24T22:00:00Z,1.15278,1.15284,1.15222,1.15224
EURUSD,H1,2025-11-24T23:00:00Z,1.15224,1.15234,1.15194,1.1521
EURUSD,H1,2025-11-25T00:00:00Z,1.15204,1.1525,1.15144,1.15236
EURUSD,H1,2025-11-25T01:00:00Z,1.15236,1.15253,1.15188,1.1520299999999999
EURUSD,H1,2025-11-25T02:00:00Z,1.15204,1.15235,1.15188,1.15233
EURUSD,H1,2025-11-25T03:00:00Z,1.15231,1.153,1.1522000000000001,1.15258
EURUSD,H1,2025-11-25T04:00:00Z,1.15259,1.15286,1.15224,1.15284
EURUSD,H1,2025-11-25T05:00:00Z,1.15284,1.15303,1.15172,1.1518
EURUSD,H1,2025-11-25T06:00:00Z,1.1518,1.1518,1.15144,1.1515
EURUSD,H1,2025-11-25T07:00:00Z,1.1515,1.15183,1.15116,1.1516899999999999
EURUSD,H1,2025-11-25T08:00:00Z,1.1516899999999999,1.15217,1.15148,1.15184
EURUSD,H1,2025-11-25T09:00:00Z,1.15184,1.15304,1.15177,1.15228
EURUSD,H1,2025-11-25T10:00:00Z,1.15228,1.15337,1.15207,1.15286
EURUSD,H1,2025-11-25T11:00:00Z,1.15286,1.15367,1.15274,1.1534
EURUSD,H1,2025-11-25T12:00:00Z,1.15339,1.15411,1.15323,1.1539
EURUSD,H1,2025-11-25T13:00:00Z,1.15389,1.15389,1.15247,1.15269
EURUSD,H1,2025-11-25T14:00:00Z,1.15269,1.15565,1.15255,1.1544699999999999
EURUSD,H1,2025-11-25T15:00:00Z,1.15452,1.15623,1.15426,1.15583
EURUSD,H1,2025-11-25T16:00:00Z,1.15584,1.1572,1.15522,1.15667
EURUSD,H1,2025-11-25T17:00:00Z,1.15667,1.15841,1.15617,1.15625
EURUSD,H1,2025-11-25T18:00:00Z,1.15625,1.15719,1.15499,1.1553
EURUSD,H1,2025-11-25T19:00:00Z,1.15528,1.15839,1.15522,1.15824
EURUSD,H1,2025-11-25T20:00:00Z,1.15824,1.1586,1.15766,1.15796
EURUSD,H1,2025-11-25T21:00:00Z,1.15796,1.15856,1.15741,1.15839
EURUSD,H1,2025-11-25T22:00:00Z,1.15838,1.15845,1.15582,1.15652
EURUSD,H1,2025-11-25T23:00:00Z,1.1565,1.15724,1.15644,1.15694
EURUSD,H1,2025-11-26T00:00:00Z,1.15695,1.15695,1.15655,1.15683
EURUSD,H1,2025-11-26T01:00:00Z,1.15683,1.15732,1.15644,1.15649
EURUSD,H1,2025-11-26T02:00:00Z,1.15649,1.15723,1.15633,1.15683
EURUSD,H1,2025-11-26T03:00:00Z,1.15682,1.15832,1.15653,1.15772
EURUSD,H1,2025-11-26T04:00:00Z,1.15772,1.15868,1.15749,1.15816
EURUSD,H1,2025-11-26T05:00:00Z,1.15816,1.15916,1.15809,1.15907
EURUSD,H1,2025-11-26T06:00:00Z,1.15907,1.15917,1.15824,1.1583700000000001
EURUSD,H1,2025-11-26T07:00:00Z,1.15838,1.15915,1.15826,1.15911
EURUSD,H1,2025-11-26T08:00:00Z,1.15911,1.1596,1.15838,1.15863
EURUSD,H1,2025-11-26T09:00:00Z,1.15863,1.15922,1.1575199999999999,1.15793
EURUSD,H1,2025-11-26T10:00:00Z,1.15794,1.1581,1.15659,1.15721
EURUSD,H1,2025-11-26T11:00:00Z,1.15723,1.15799,1.15684,1.1571799999999999
EURUSD,H1,2025-11-26T12:00:00Z,1.15719,1.1578,1.15683,1.15737
EURUSD,H1,2025-11-26T13:00:00Z,1.15737,1.15808,1.1568,1.15744
EURUSD,H1,2025-11-26T14:00:00Z,1.15743,1.158,1.1569099999999999,1.15722
EURUSD,H1,2025-11-26T15:00:00Z,1.15723,1.15841,1.15486,1.15524
EURUSD,H1,2025-11-26T16:00:00Z,1.15524,1.15819,1.15471,1.15788
EURUSD,H1,2025-11-26T17:00:00Z,1.15788,1.15948,1.15781,1.15895
EURUSD,H1,2025-11-26T18:00:00Z,1.15896,1.16008,1.15888,1.15904
EURUSD,H1,2025-11-26T19:00:00Z,1.15904,1.15939,1.15854,1.1593
EURUSD,H1,2025-11-26T20:00:00Z,1.15929,1.15965,1.15893,1.15933
EURUSD,H1,2025-11-26T21:00:00Z,1.15933,1.15965,1.15906,1.15938
EURUSD,H1,2025-11-26T22:00:00Z,1.15939,1.15975,1.15923,1.15944
EURUSD,H1,2025-11-26T23:00:00Z,1.15943,1.1597,1.15937,1.15968
EURUSD,H1,2025-11-27T00:00:00Z,1.15909,1.15965,1.15878,1.15931
EURUSD,H1,2025-11-27T01:00:00Z,1.15924,1.16023,1.15916,1.16019
EURUSD,H1,2025-11-27T02:00:00Z,1.1602000000000001,1.16051,1.15999,1.16022
EURUSD,H1,2025-11-27T03:00:00Z,1.16022,1.16127,1.16008,1.16092
EURUSD,H1,2025-11-27T04:00:00Z,1.16093,1.16136,1.16006,1.16038
EURUSD,H1,2025-11-27T05:00:00Z,1.16038,1.16066,1.16,1.16021
EURUSD,H1,2025-11-27T06:00:00Z,1.16021,1.16054,1.16003,1.16009
EURUSD,H1,2025-11-27T07:00:00Z,1.16011,1.16066,1.16009,1.16021
EURUSD,H1,2025-11-27T08:00:00Z,1.16024,1.16054,1.15913,1.1592500000000001
EURUSD,H1,2025-11-27T09:00:00Z,1.1592500000000001,1.15938,1.15859,1.15917
EURUSD,H1,2025-11-27T10:00:00Z,1.15918,1.15957,1.15868,1.15929
EURUSD,H1,2025-11-27T11:00:00Z,1.15929,1.15938,1.15766,1.1577600000000001
EURUSD,H1,2025-11-27T12:00:00Z,1.1577600000000001,1.15851,1.15773,1.1584
EURUSD,H1,2025-11-27T13:00:00Z,1.1584,1.15877,1.15788,1.15861
EURUSD,H1,2025-11-27T14:00:00Z,1.15861,1.15904,1.15821,1.15833
EURUSD,H1,2025-11-27T15:00:00Z,1.15832,1.1597,1.15832,1.15948
EURUSD,H1,2025-11-27T16:00:00Z,1.15948,1.15979,1.15904,1.1595
EURUSD,H1,2025-11-27T17:00:00Z,1.15949,1.15997,1.15922,1.15943
EURUSD,H1,2025-11-27T18:00:00Z,1.15943,1.16003,1.15923,1.15995
EURUSD,H1,2025-11-27T19:00:00Z,1.15995,1.16014,1.15918,1.1595
EURUSD,H1,2025-11-27T20:00:00Z,1.1595,1.15955,1.15912,1.15918
EURUSD,H1,2025-11-27T21:00:00Z,1.15918,1.15961,1.15918,1.15953
EURUSD,H1,2025-11-27T22:00:00Z,1.15953,1.15963,1.15944,1.15949
EURUSD,H1,2025-11-27T23:00:00Z,1.1595,1.15968,1.1595,1.15957
EURUSD,H1,2025-11-28T00:00:00Z,1.15951,1.15963,1.15878,1.15947
EURUSD,H1,2025-11-28T01:00:00Z,1.15947,1.16016,1.15937,1.15998
EURUSD,H1,2025-11-28T02:00:00Z,1.15998,1.16021,1.15922,1.15942
EURUSD,H1,2025-11-28T03:00:00Z,1.15942,1.15988,1.15817,1.15832
EURUSD,H1,2025-11-28T04:00:00Z,1.15833,1.15881,1.15814,1.15844
EURUSD,H1,2025-11-28T05:00:00Z,1.15844,1.15906,1.15825,1.15873
EURUSD,H1,2025-11-28T06:00:00Z,1.15871,1.15919,1.15857,1.1589800000000001
EURUSD,H1,2025-11-28T07:00:00Z,1.1589800000000001,1.1593,1.15822,1.15888
EURUSD,H1,2025-11-28T08:00:00Z,1.15888,1.15899,1.15812,1.15845
EURUSD,H1,2025-11-28T09:00:00Z,1.15846,1.15905,1.15778,1.15802
EURUSD,H1,2025-11-28T10:00:00Z,1.15802,1.15825,1.15664,1.15701
EURUSD,H1,2025-11-28T11:00:00Z,1.15704,1.15798,1.15672,1.15684
EURUSD,H1,2025-11-28T12:00:00Z,1.15688,1.15708,1.15552,1.15595
EURUSD,H1,2025-11-28T13:00:00Z,1.15595,1.1569,1.15558,1.15677
EURUSD,H1,2025-11-28T14:00:00Z,1.15679,1.15728,1.15619,1.15663
EURUSD,H1,2025-11-28T15:00:00Z,1.15662,1.15785,1.15627,1.15747
EURUSD,H1,2025-11-28T16:00:00Z,1.15747,1.1585,1.15711,1.15845
EURUSD,H1,2025-11-28T17:00:00Z,1.15845,1.16075,1.15796,1.16074
EURUSD,H1,2025-11-28T18:00:00Z,1.16076,1.16076,1.15927,1.1599
EURUSD,H1,2025-11-28T19:00:00Z,1.1599,1.16043,1.15934,1.16028
EURUSD,H1,2025-11-28T20:00:00Z,1.1602999999999999,1.16045,1.1595900000000001,1.16013
EURUSD,H1,2025-11-28T21:00:00Z,1.16013,1.16039,1.16006,1.16022
EURUSD,H1,2025-11-28T22:00:00Z,1.16022,1.16044,1.16006,1.16006
EURUSD,H1,2025-11-28T23:00:00Z,1.16006,1.16026,1.15942,1.15954
EURUSD,H1,2025-12-01T00:00:00Z,1.15936,1.1598600000000001,1.15871,1.15965
EURUSD,H1,2025-12-01T01:00:00Z,1.15971,1.16078,1.15955,1.1601
EURUSD,H1,2025-12-01T02:00:00Z,1.1601,1.16072,1.15977,1.16032
EURUSD,H1,2025-12-01T03:00:00Z,1.16032,1.16158,1.16002,1.16052
EURUSD,H1,2025-12-01T04:00:00Z,1.16052,1.16058,1.15928,1.1595
EURUSD,H1,2025-12-01T05:00:00Z,1.1595,1.15974,1.15895,1.1597
EURUSD,H1,2025-12-01T06:00:00Z,1.1597,1.16025,1.15947,1.15987
EURUSD,H1,2025-12-01T07:00:00Z,1.15987,1.16014,1.15948,1.1598
EURUSD,H1,2025-12-01T08:00:00Z,1.15978,1.15991,1.15905,1.15963
EURUSD,H1,2025-12-01T09:00:00Z,1.15964,1.16129,1.15955,1.16071
EURUSD,H1,2025-12-01T10:00:00Z,1.16071,1.16218,1.16041,1.16134
EURUSD,H1,2025-12-01T11:00:00Z,1.16134,1.16236,1.16134,1.16222
EURUSD,H1,2025-12-01T12:00:00Z,1.16222,1.16285,1.16191,1.16276
EURUSD,H1,2025-12-01T13:00:00Z,1.16276,1.16322,1.16242,1.16279
EURUSD,H1,2025-12-01T14:00:00Z,1.16279,1.1649,1.16266,1.16488
EURUSD,H1,2025-12-01T15:00:00Z,1.16488,1.16519,1.16395,1.1645
EURUSD,H1,2025-12-01T16:00:00Z,1.1645,1.16451,1.16303,1.1632
EURUSD,H1,2025-12-01T17:00:00Z,1.16348,1.16405,1.16228,1.16288
EURUSD,H1,2025-12-01T18:00:00Z,1.16288,1.16342,1.16211,1.16229
EURUSD,H1,2025-12-01T19:00:00Z,1.16229,1.16289,1.1617899999999999,1.16207
EURUSD,H1,2025-12-01T20:00:00Z,1.16208,1.16235,1.16117,1.16119
EURUSD,H1,2025-12-01T21:00:00Z,1.16119,1.16123,1.16072,1.16086
EURUSD,H1,2025-12-01T22:00:00Z,1.16085,1.161,1.16067,1.16096
EURUSD,H1,2025-12-01T23:00:00Z,1.16095,1.16109,1.16077,1.16087
EURUSD,H1,2025-12-02T00:00:00Z,1.16092,1.16092,1.16011,1.16072
EURUSD,H1,2025-12-02T01:00:00Z,1.16072,1.16103,1.16065,1.16067
EURUSD,H1,2025-12-02T02:00:00Z,1.16067,1.16095,1.16038,1.16059
EURUSD,H1,2025-12-02T03:00:00Z,1.16058,1.16111,1.16037,1.16093
EURUSD,H1,2025-12-02T04:00:00Z,1.16092,1.16119,1.16088,1.1611799999999999
EURUSD,H1,2025-12-02T05:00:00Z,1.1611799999999999,1.16127,1.16087,1.16122
EURUSD,H1,2025-12-02T06:00:00Z,1.16122,1.1614200000000001,1.1609,1.1609099999999999
EURUSD,H1,2025-12-02T07:00:00Z,1.1609099999999999,1.16113,1.16072,1.16101
EURUSD,H1,2025-12-02T08:00:00Z,1.16099,1.16111,1.16049,1.16098
EURUSD,H1,2025-12-02T09:00:00Z,1.16097,1.16164,1.16089,1.16127
EURUSD,H1,2025-12-02T10:00:00Z,1.16128,1.16163,1.1609,1.16106
EURUSD,H1,2025-12-02T11:00:00Z,1.16107,1.16143,1.16023,1.16103
EURUSD,H1,2025-12-02T12:00:00Z,1.16103,1.16123,1.15984,1.16065
EURUSD,H1,2025-12-02T13:00:00Z,1.16065,1.16128,1.16036,1.1611799999999999
EURUSD,H1,2025-12-02T14:00:00Z,1.1611799999999999,1.16193,1.16074,1.16177
EURUSD,H1,2025-12-02T15:00:00Z,1.1618,1.16195,1.16112,1.16176
EURUSD,H1,2025-12-02T16:00:00Z,1.16176,1.16233,1.16132,1.16177
EURUSD,H1,2025-12-02T17:00:00Z,1.16177,1.16187,1.15932,1.16063
EURUSD,H1,2025-12-02T18:00:00Z,1.16062,1.16098,1.15912,1.15954
EURUSD,H1,2025-12-02T19:00:00Z,1.15954,1.16079,1.15928,1.16072
EURUSD,H1,2025-12-02T20:00:00Z,1.16072,1.16133,1.16055,1.16086
EURUSD,H1,2025-12-02T21:00:00Z,1.16087,1.16247,1.16087,1.16207
EURUSD,H1,2025-12-02T22:00:00Z,1.16206,1.16261,1.16197,1.16246
EURUSD,H1,2025-12-02T23:00:00Z,1.16246,1.16255,1.16211,1.16249
EURUSD,H1,2025-12-03T00:00:00Z,1.16215,1.16238,1.16086,1.16228
EURUSD,H1,2025-12-03T01:00:00Z,1.16228,1.16292,1.16227,1.16283
