trade_date,symbol,candidate_model_family,benchmark_id,asset_universe_id,asset_return_1d,benchmark_return_1d,active_return_1d
20260414,002230.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.011511092507325182,0.011866,-0.0003549074926748174
20260414,002594.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0041247002398082655,0.011866,-0.015990700239808267
20260414,300750.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.008568819797251548,0.011866,-0.003297180202748452
20260414,600019.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0031055900621117516,0.011866,-0.008760409937888248
20260414,600030.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.003832886163281035,0.011866,-0.008033113836718965
20260414,600050.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.004385964912280826,0.011866,-0.007480035087719173
20260414,600276.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.017753623188405676,0.011866,0.005887623188405676
20260414,600309.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.016485900216919647,0.011866,-0.028351900216919648
20260414,600519.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.002487338132487249,0.011866,-0.00937866186751275
20260414,600760.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.005611455108359142,0.011866,-0.017477455108359144
20260414,600900.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0,0.011866,-0.011866
20260414,601012.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.007352941176470562,0.011866,-0.019218941176470564
20260414,601225.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.012243285939968374,0.011866,-0.024109285939968375
20260414,601318.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.021125541125541103,0.011866,0.009259541125541103
20260414,601899.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.033868092691622165,0.011866,0.022002092691622163
20260414,688981.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.008744038155802825,0.011866,-0.003121961844197175
20260415,000001.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0035810205908684,-0.003411,0.0069920205908684
20260415,000002.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.01243781094527352,-0.003411,-0.009026810945273519
20260415,000651.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.00295064377682408,-0.003411,0.00636164377682408
20260415,000725.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.004975124378109319,-0.003411,-0.001564124378109319
20260415,002230.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.016345954893440928,-0.003411,-0.012934954893440927
20260415,002594.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.007609323829705139,-0.003411,-0.004198323829705139
20260415,300750.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0004874764966689149,-0.003411,0.003898476496668915
20260415,600019.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.015479876160990669,-0.003411,-0.012068876160990668
20260415,600030.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0068728522336769515,-0.003411,-0.0034618522336769516
20260415,600050.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0021834061135370675,-0.003411,0.0012275938864629325
20260415,600276.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0275898896404414,-0.003411,0.0310008896404414
20260415,600309.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.017644464049404562,-0.003411,-0.014233464049404562
20260415,600519.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.014237334992051931,-0.003411,0.017648334992051932
20260415,600760.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.014205098268145644,-0.003411,-0.010794098268145643
20260415,600900.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0049205147615443146,-0.003411,0.008331514761544315
20260415,601012.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.009686609686609837,-0.003411,-0.006275609686609837
20260415,601225.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.005997600959616101,-0.003411,0.009408600959616101
20260415,601318.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.004578599287773377,-0.003411,-0.0011675992877733772
20260415,601899.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.0031609195402297896,-0.003411,0.00657191954022979
20260415,688981.SH,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.02354215918045699,-0.003411,0.02695315918045699
20260416,000001.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.010704727921498791,0.010962,-0.02166672792149879
20260416,000002.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0025188916876575096,0.010962,-0.013480891687657509
20260416,000651.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,-0.0018721583311045453,0.010962,-0.012834158331104545
20260416,000725.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.007500000000000062,0.010962,-0.0034619999999999373
20260416,002230.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.011779554059739183,0.010962,0.0008175540597391839
20260416,002594.SZ,benchmark_relative_sample_covariance,CSI300,a5_top_liquid_20,0.024361836358342215,0.010962,0.013399836358342215
